"","SiteID","PithouseID","PithouseOriginalID","Phase","SimplifiedPhase","Reference"
"912","4968","4968-003","19","Middle Jomon - Late Jomon",NA,"和良比遺跡発掘調査報告書　I II III　印旛都市文化財センター　１９９１"
"913","4972","4972-001","1","Lower Hanazumi",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"914","4972","4972-002","2","Jomon",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"915","4972","4972-003","3","Lower Hanazumi",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"916","4972","4972-004","4","Jomon",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"917","4972","4972-005","5","Natsushima - Lower Hanazumi",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"918","4972","4972-006","6","Jomon",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"919","4972","4972-007","7","Jomon",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"920","4972","4972-008","8","Lower Hanazumi",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"921","4972","4972-009","9","Natsushima - Lower Hanazumi",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"922","4972","4972-010","10","Tado - Kasori EII",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"923","4972","4972-011","11","Jomon",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"924","4972","4972-012","12","Kasori EII (up to)","Kasori E (early)","四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"925","4972","4972-013","13","12b - 12c",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"926","4972","4972-014","14","Kasori EII (up to)","Kasori E (early)","四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"927","4972","4972-015","15","Natsushima - Lower Hanazumi",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"928","4972","4972-016","16","Natsushima - Lower Hanazumi",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"929","4972","4972-018","18","Jomon",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"930","4972","4972-019","19","12b - 12c",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"931","4972","4972-020","20","12b - 12c",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"932","4972","4972-021","21","12b - 12c",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"933","4972","4972-022","22","12b - 12c",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"934","4972","4972-023","23","Kasori EII (up to)","Kasori E (early)","四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"935","4972","4972-024","24","Kasori EII (up to)","Kasori E (early)","四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"936","4972","4972-025","25","12b - 12c",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"937","4972","4972-026","26","Kasori EII (up to)","Kasori E (early)","四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"938","4972","4972-027","27","Jomon",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"939","4972","4972-028","28","12b - 12c",NA,"四街道市四街道南土地区画整理事業地内発掘調査報告書　印旛都市文化財センター　１９８７"
"940","4974","4974-001","2","Otamadai III","Otamadai-Katsuzaka","2005　四街道市内遺跡発掘調査報告書　四街道市教育委員会"
"941","4978","4978-001","6","Angyo 1 - 2","Angyo 1 & 2","下総国四街道地域の遺跡調査報告書　1986　中野遺跡調査団"
"942","4997","4997-001","Area2-1","Jomon",NA,"割山遺跡　印旛都市文化財センター　１９８６"
"943","4997","4997-002","Area3-1","Jomon",NA,"割山遺跡　印旛都市文化財センター　１９８６"
"944","4998","4998-001","1","Otamadai","Otamadai-Katsuzaka","上野遺跡　出口遺跡　発掘調査調査報告書　１９９３　印旛都市文化財センター"
"945","4998","4998-002","2","Otamadai","Otamadai-Katsuzaka","上野遺跡　出口遺跡　発掘調査調査報告書　１９９３　印旛都市文化財センター"
"946","4998","4998-003","3","Otamadai","Otamadai-Katsuzaka","上野遺跡　出口遺跡　発掘調査調査報告書　１９９３　印旛都市文化財センター"
"947","4998","4998-004","4","Otamadai","Otamadai-Katsuzaka","上野遺跡　出口遺跡　発掘調査調査報告書　１９９３　印旛都市文化財センター"
"948","4998","4998-005","5","Shimoono",NA,"上野遺跡　出口遺跡　発掘調査調査報告書　１９９３　印旛都市文化財センター"
"949","4998","4998-006","6","Kasori EIII","Kasori E (late)","上野遺跡　出口遺跡　発掘調査調査報告書　１９９３　印旛都市文化財センター"
"950","4998","4998-007","7","Kasori EIII","Kasori E (late)","上野遺跡　出口遺跡　発掘調査調査報告書　１９９３　印旛都市文化財センター"
"951","4998","4998-008","8","Kasori EIII","Kasori E (late)","上野遺跡　出口遺跡　発掘調査調査報告書　１９９３　印旛都市文化財センター"
"952","5005","5005-001","1","Kasori EIII","Kasori E (late)","上野遺跡　出口遺跡　発掘調査調査報告書　１９９３　印旛都市文化財センター"
"953","5010","5010-001",NA,"Middle Jomon",NA,"2003　四街道市内遺跡発掘調査報告書　四街道市教育委員会"
"954","5010","5010-002",NA,"Middle Jomon",NA,"2003　四街道市内遺跡発掘調査報告書　四街道市教育委員会"
"955","5013","5013-001","16","Kasori EIII","Kasori E (late)","浮矢遺跡　I II 印旛都市文化財センター　2004"
"956","5014","5014-001","63","Otamdai III - IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"957","5014","5014-002","64","Otamdai III - IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"958","5014","5014-003","71","Otamadai III (Late) - IV","Otamadai-Katsuzaka","南作遺跡　印旛都市文化財センター　2007"
"959","5014","5014-004","72","Otamdai III - IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"960","5014","5014-005","73","Otamdai III - IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"961","5014","5014-006","76","Otamadai III","Otamadai-Katsuzaka","南作遺跡　印旛都市文化財センター　2007"
"962","5014","5014-007","77","Otamadai III","Otamadai-Katsuzaka","南作遺跡　印旛都市文化財センター　2007"
"963","5014","5014-008","80","Otamadai III (Late) - IV","Otamadai-Katsuzaka","南作遺跡　印旛都市文化財センター　2007"
"964","5014","5014-009","92","Otamdai III - IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"965","5014","5014-010","94","Otamdai III - IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"966","5014","5014-011","95","Otamdai III - IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"967","5014","5014-012","96","Otamdai III - IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"968","5014","5014-013","97","Otamdai III - IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"969","5014","5014-014","126","Otamdai III - IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"970","5014","5014-015","128","Otamadai - Kasori EIII",NA,"南作遺跡　印旛都市文化財センター　2007"
"971","5014","5014-016","132","Otamadai III (Late) - IV","Otamadai-Katsuzaka","南作遺跡　印旛都市文化財センター　2007"
"972","5014","5014-017","136","Otamdai III-IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"973","5014","5014-018","137","Otamdai III-IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"974","5014","5014-019","142","Otamadai III (Late) - IV","Otamadai-Katsuzaka","南作遺跡　印旛都市文化財センター　2007"
"975","5014","5014-020","143","Otamdai III-IV",NA,"南作遺跡　印旛都市文化財センター　2007"
"976","5014","5014-021","152","Otamadai III (Late) - IV","Otamadai-Katsuzaka","南作遺跡　印旛都市文化財センター　2007"
"977","5014","5014-022","160","Kasori EIII","Kasori E (late)","南作遺跡　印旛都市文化財センター　2007"
"978","5043","5043-001","3","Kurohama",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"979","5043","5043-002","5","Kurohama",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"980","5043","5043-003","10","Ukishima I / Moroiso a",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"981","5043","5043-004","20","Ukishima I / Moroiso a",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"982","5043","5043-005","21","Ukishima I / Moroiso a",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"983","5046","5046-001","1","Kurohama",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"984","5046","5046-002","2","Jomon",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"985","5046","5046-003","3","Kasori EIII","Kasori E (late)","吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"986","5046","5046-004","4","Kasori EIII","Kasori E (late)","吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"987","5049","5049-001","1","Ukishima III",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"988","5049","5049-002","2","Ukishima III",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"989","5049","5049-003","3","Ukishima III (Early) / Moroiso b",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"990","5049","5049-004","4","Moroiso b",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"991","5049","5049-005","5","Ukishima III Kouritsu",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"992","5049","5049-006","6","Ukishima II",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"993","5049","5049-007","7","Okitsu",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"994","5049","5049-008","8","Ukishima I (Late) / Moroiso b",NA,"吉岡遺跡群　四街道市吉岡遺跡群調査会　1986"
"995","5065","5065-001","1","Early Jomon (Final)",NA,"木戸先遺跡　印旛都市文化財センター　１９９４"
"996","5065","5065-002","2","Ukishima II / Moroiso a",NA,"木戸先遺跡　印旛都市文化財センター　１９９４"
"997","5065","5065-003","3","Kurohama / Moroiso a - b / Ukishima I - II",NA,"木戸先遺跡　印旛都市文化財センター　１９９４"
"998","5065","5065-004","4","Kurohama / Moroiso a - b / Ukishima I - II",NA,"木戸先遺跡　印旛都市文化財センター　１９９４"
"999","5065","5065-005","5","Kurohama / Moroiso a - b / Ukishima I - II",NA,"木戸先遺跡　印旛都市文化財センター　１９９４"
"1000","5065","5065-006","6","Kurohama / Moroiso a - b / Ukishima I - II",NA,"木戸先遺跡　印旛都市文化財センター　１９９４"
"1001","5065","5065-007","7","Kurohama / Moroiso a - b / Ukishima I - II",NA,"木戸先遺跡　印旛都市文化財センター　１９９４"
"1002","5065","5065-008","8","Kurohama / Moroiso a - b / Ukishima I - II",NA,"木戸先遺跡　印旛都市文化財センター　１９９４"
"1003","9652","9652-001","1","Kurohama - Moroiso b",NA,"子和清水遺跡　房地遺跡　一枚田遺跡　千葉県文化財調査協会　1987"
"1004","9652","9652-002","2","Ukishima I",NA,"子和清水遺跡　房地遺跡　一枚田遺跡　千葉県文化財調査協会　1987"
"1005","9652","9652-003","3","Early Jomon (Final)",NA,"子和清水遺跡　房地遺跡　一枚田遺跡　千葉県文化財調査協会　1987"
"1006","9652","9652-004","4","Early Jomon (Final)",NA,"子和清水遺跡　房地遺跡　一枚田遺跡　千葉県文化財調査協会　1987"
"1007","9652","9652-005","5","Kasori EII - EIII",NA,"子和清水遺跡　房地遺跡　一枚田遺跡　千葉県文化財調査協会　1987"
"1008","9652","9652-006","6","Early Jomon (Final)",NA,"子和清水遺跡　房地遺跡　一枚田遺跡　千葉県文化財調査協会　1987"
"1009","9652","9652-007","7","Early Jomon (Final)",NA,"子和清水遺跡　房地遺跡　一枚田遺跡　千葉県文化財調査協会　1987"
"1010","9652","9652-008","8","Kasori EII (Late)","Kasori E (early)","子和清水遺跡　房地遺跡　一枚田遺跡　千葉県文化財調査協会　1987"
"1011","9652","9652-009","9","Kurohama - Ukishima",NA,"子和清水遺跡　房地遺跡　一枚田遺跡　千葉県文化財調査協会　1987"
"1012","9652","9652-010","10","Shomyoji","Shomyoji","子和清水遺跡　房地遺跡　一枚田遺跡　千葉県文化財調査協会　1987"
"1013","9804","9804-001","D-002","Middle Jomon - Late Jomon",NA,"千葉都市モノレール関係埋蔵文化財調査報告書　千葉県文化財センター　1986"
"1014","9808","9808-001",NA,"Middle Jomon (Late)",NA,"千葉市文化財調査協会年俸　６"
"1015","9808","9808-002",NA,"Middle Jomon (Late)",NA,"千葉市文化財調査協会年俸　６"
"1016","9808","9808-003",NA,"Middle Jomon (Late)",NA,"千葉市文化財調査協会年俸　６"
"1017","9815","9815-003","Area I","Kasori EI (up to)","Kasori E (early)","千葉県の歴史"
"1018","9815","9815-004","Area I","Kasori EII (up to)","Kasori E (early)","千葉県の歴史"
"1019","9815","9815-005","Area I","Kasori EII (up to)","Kasori E (early)","千葉県の歴史"
"1020","9815","9815-006","Area I","Kasori EII (up to)","Kasori E (early)","千葉県の歴史"
"1021","9815","9815-007","Area I","Kasori EII (up to)","Kasori E (early)","千葉県の歴史"
"1022","9815","9815-008","Area I","Kasori EII (up to)","Kasori E (early)","千葉県の歴史"
"1023","9815","9815-009","Area I","Shomyoji 2","Shomyoji","千葉県の歴史"
"1024","9815","9815-010","Area I","Horinouchi 1","Horinouchi","千葉県の歴史"
"1025","9815","9815-011","Area I","Horinouchi 1","Horinouchi","千葉県の歴史"
"1026","9815","9815-012","Area I","Horinouchi 1","Horinouchi","千葉県の歴史"
"1027","9815","9815-013","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1028","9815","9815-014","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1029","9815","9815-015","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1030","9815","9815-016","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1031","9815","9815-017","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1032","9815","9815-018","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1033","9815","9815-019","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1034","9815","9815-020","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1035","9815","9815-021","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1036","9815","9815-022","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1037","9815","9815-023","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1038","9815","9815-024","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1039","9815","9815-025","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1040","9815","9815-026","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1041","9815","9815-027","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1042","9815","9815-028","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1043","9815","9815-029","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1044","9815","9815-030","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1045","9815","9815-031","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1046","9815","9815-032","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1047","9815","9815-033","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1048","9815","9815-034","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1049","9815","9815-035","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1050","9815","9815-036","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1051","9815","9815-037","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1052","9815","9815-038","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1053","9815","9815-039","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1054","9815","9815-040","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1055","9815","9815-041","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1056","9815","9815-042","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1057","9815","9815-043","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1058","9815","9815-044","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1059","9815","9815-045","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1060","9815","9815-046","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1061","9815","9815-047","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1062","9815","9815-048","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1063","9815","9815-049","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1064","9815","9815-050","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1065","9815","9815-051","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1066","9815","9815-052","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1067","9815","9815-053","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1068","9815","9815-054","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1069","9815","9815-055","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1070","9815","9815-056","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1071","9815","9815-057","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1072","9815","9815-058","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1073","9815","9815-059","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1074","9815","9815-060","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1075","9815","9815-061","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1076","9815","9815-062","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1077","9815","9815-063","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1078","9815","9815-064","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1079","9815","9815-065","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1080","9815","9815-066","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1081","9815","9815-067","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1082","9815","9815-068","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1083","9815","9815-069","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1084","9815","9815-070","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1085","9815","9815-071","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1086","9815","9815-072","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1087","9815","9815-073","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1088","9815","9815-074","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1089","9815","9815-075","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1090","9815","9815-076","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1091","9815","9815-077","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1092","9815","9815-078","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1093","9815","9815-079","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1094","9815","9815-080","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1095","9815","9815-081","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1096","9815","9815-082","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1097","9815","9815-083","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1098","9815","9815-084","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1099","9815","9815-085","Area I","Kasori EIV - Shomyoji",NA,"千葉県の歴史"
"1100","9816","9816-001","1","Kasori EIII - IV","Kasori E (late)","貝塚博物館紀要５　1972"
"1101","9816","9816-002","2","Kasori EIII - IV","Kasori E (late)","貝塚博物館紀要５　1972"
"1102","9816","9816-003","3","Kasori EIII - IV","Kasori E (late)","貝塚博物館紀要５　1972"
"1103","9816","9816-004","4","Kasori EIII - IV","Kasori E (late)","貝塚博物館紀要５　1972"
"1104","9816","9816-005","5","Kasori EIII - IV","Kasori E (late)","貝塚博物館紀要５　1972"
"1105","9816","9816-006","6","Kasori EIII - IV","Kasori E (late)","貝塚博物館紀要５　1972"
"1106","9816","9816-007","7","Kasori EIII - IV","Kasori E (late)","貝塚博物館紀要５　1972"
"1107","9816","9816-008","8","Kasori EIII - IV","Kasori E (late)","貝塚博物館紀要５　1972"
"1108","9816","9816-009","9","Kasori EIII - IV","Kasori E (late)","貝塚博物館紀要５　1972"
"1109","9816","9816-010","10","Kasori EIII - IV","Kasori E (late)","貝塚博物館紀要５　1972"
"1110","9816","9816-011","11","Kasori EIII - IV","Kasori E (late)","貝塚博物館紀要５　1972"
"1111","9816","9816-012","12","Kasori EIII - IV","Kasori E (late)","貝塚博物館紀要５　1972"
"1112","9818","9818-002","4","Jomon",NA,"千葉市源町遺跡群　千葉市文化財調査協会　2001"
"1113","9823","9823-001","3","Early Jomon",NA,"千葉市源町遺跡群　千葉市文化財調査協会　2001"
"1114","9823","9823-002","4","Jomon",NA,"千葉市源町遺跡群　千葉市文化財調査協会　2001"
"1115","9823","9823-003","5","Jomon",NA,"千葉市源町遺跡群　千葉市文化財調査協会　2001"
"1116","9825","9825-001","1","Shomyoji 1","Shomyoji","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1117","9825","9825-002","2","Shomyoji 1","Shomyoji","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1118","9825","9825-003","3","Shomyoji 1","Shomyoji","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1119","9825","9825-004","4","Shomyoji 1","Shomyoji","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1120","9825","9825-005","5","Kasori EIV","Kasori E (late)","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1121","9825","9825-006","6","Kasori EIV","Kasori E (late)","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1122","9825","9825-007","7","Kasori EIV","Kasori E (late)","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1123","9825","9825-008","8","Shomyoji I","Shomyoji","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1124","9825","9825-009","9","Kasori EIV","Kasori E (late)","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1125","9825","9825-010","10","Kasori EIV","Kasori E (late)","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1126","9825","9825-011","11","Kasori EIV","Kasori E (late)","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1127","9825","9825-012","12","Kasori EIV","Kasori E (late)","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1128","9825","9825-013","13","Kasori EIV","Kasori E (late)","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1129","9825","9825-014","14","Kasori EIV","Kasori E (late)","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1130","9825","9825-015","15","Kasori EIV","Kasori E (late)","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1131","9825","9825-016","16","Kasori EIV","Kasori E (late)","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1132","9825","9825-017","17","Shomyoji 1","Shomyoji","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1133","9825","9825-018","18","Shomyoji 1","Shomyoji","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1134","9825","9825-019","19","Kasori EIV","Kasori E (late)","千葉市愛生遺跡　千葉市文化財調査協会　2000"
"1135","9832","9832-001","8","Ukishima",NA,"千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1136","9832","9832-002","12","Kasori EIV","Kasori E (late)","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1137","9832","9832-003","23","Kasori EIV","Kasori E (late)","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1138","9832","9832-004","24","Kasori EIV","Kasori E (late)","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1139","9832","9832-005","26","Shomyoji (Early)","Shomyoji","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1140","9832","9832-006","29","Shomyoji (Early)","Shomyoji","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1141","9832","9832-007","31","Shomyoji (Early)","Shomyoji","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1142","9832","9832-008","32","Shomyoji (Early)","Shomyoji","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1143","9832","9832-009","35","Kasori EIV - Shomyoji",NA,"千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1144","9832","9832-010","36","Shomyoji (Early)","Shomyoji","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1145","9832","9832-011","37","Kasori EIV - Shomyoji",NA,"千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1146","9832","9832-012","38","Kasori EIV","Kasori E (late)","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1147","9832","9832-013","39","Shomyoji (Early)","Shomyoji","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1148","9832","9832-014","40","Shomyoji (Early)","Shomyoji","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1149","9832","9832-015","41","Ukishima",NA,"千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1150","9832","9832-016","43","Shomyoji (Early)","Shomyoji","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1151","9832","9832-017","44","Shomyoji (Early)","Shomyoji","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1152","9832","9832-018","45","Kasori EIV - Shomyoji",NA,"千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1153","9832","9832-019","61","Shomyoji (Late)","Shomyoji","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1154","9832","9832-020","63","Shomyoji (Early)","Shomyoji","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1155","9832","9832-021","64","Kasori EIV - Shomyoji",NA,"千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1156","9832","9832-022","65","Jomon",NA,"千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1157","9832","9832-023","66","Shomyoji (Early)","Shomyoji","千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1158","9832","9832-024","67","Jomon",NA,"千葉市海老遺跡　平成４年度　千葉市文化財調査協会　1996"
"1159","9832","9832-025","69","Kasori EIV - Shomyoji",NA,"千葉市海老遺跡　平成8年度　千葉市文化財調査協会　2000"
"1160","9832","9832-026","73","Kasori EIV - Shomyoji",NA,"千葉市海老遺跡　平成8年度　千葉市文化財調査協会　2000"
